n,actual_n,k,seed,num_edges,algorithm,time,success,timed_out,modularity,optimal,error,graph_type,xi,timestamp
80,80,2,47,124,gurobi,0.10580110549926758,True,False,0.447938345473463,True,,abcd,0.01,2026-03-12T12:57:20.693734
80,80,2,47,124,bnb_c,0.008485078811645508,True,False,0.447938345473465,True,,abcd,0.01,2026-03-12T12:57:20.824378
80,80,2,48,120,gurobi,0.09124112129211426,True,False,0.4524652777777779,True,,abcd,0.01,2026-03-12T12:57:21.045298
80,80,2,48,120,bnb_c,0.010113716125488281,True,False,0.452465277777778,True,,abcd,0.01,2026-03-12T12:57:21.169926
80,80,2,49,132,gurobi,2.251967191696167,True,False,0.39256198347107507,True,,abcd,0.01,2026-03-12T12:57:23.549780
80,80,2,49,132,bnb_c,0.8878240585327148,True,False,0.392561983471074,True,,abcd,0.01,2026-03-12T12:57:24.553149
80,80,2,0,109,gurobi,0.09598326683044434,True,False,0.45383385236932794,True,,abcd,0.05,2026-03-12T12:57:24.774910
80,80,2,0,109,bnb_c,0.010413169860839844,True,False,0.453833852369329,True,,abcd,0.05,2026-03-12T12:57:24.907873
80,80,2,1,109,gurobi,0.03318595886230469,True,False,0.47247706422017943,True,,abcd,0.05,2026-03-12T12:57:25.065074
80,80,2,1,109,bnb_c,0.008327007293701172,True,False,0.472477064220184,True,,abcd,0.05,2026-03-12T12:57:25.186829
80,80,2,2,119,gurobi,0.06089591979980469,True,False,0.46465645081562634,True,,abcd,0.05,2026-03-12T12:57:25.373484
80,80,2,2,119,bnb_c,0.008365154266357422,True,False,0.46465645081562,True,,abcd,0.05,2026-03-12T12:57:25.494313
80,80,2,3,120,gurobi,0.15970683097839355,True,False,0.44319444444444483,True,,abcd,0.05,2026-03-12T12:57:25.782559
80,80,2,3,120,bnb_c,0.012628793716430664,True,False,0.443194444444445,True,,abcd,0.05,2026-03-12T12:57:25.922239
80,80,2,4,117,gurobi,0.054450035095214844,True,False,0.4572649572649556,True,,abcd,0.05,2026-03-12T12:57:26.104053
80,80,2,4,117,bnb_c,0.008972644805908203,True,False,0.457264957264957,True,,abcd,0.05,2026-03-12T12:57:26.237171
80,80,2,5,118,gurobi,0.18142008781433105,True,False,0.44954754380924705,True,,abcd,0.05,2026-03-12T12:57:26.536740
80,80,2,5,118,bnb_c,0.011523008346557617,True,False,0.44954754380925,True,,abcd,0.05,2026-03-12T12:57:26.664374
80,80,2,6,111,gurobi,0.04061698913574219,True,False,0.47151205259312845,True,,abcd,0.05,2026-03-12T12:57:26.836327
80,80,2,6,111,bnb_c,0.008486032485961914,True,False,0.471512052593134,True,,abcd,0.05,2026-03-12T12:57:26.958134
80,57,2,7,79,gurobi,0.02238011360168457,True,False,0.4822143887197594,True,,abcd,0.05,2026-03-12T12:57:27.089030
80,57,2,7,79,bnb_c,0.006159067153930664,True,False,0.482214388719757,True,,abcd,0.05,2026-03-12T12:57:27.189138
80,80,2,8,111,gurobi,0.19289302825927734,True,False,0.46501907312717866,True,,abcd,0.05,2026-03-12T12:57:27.505407
80,80,2,8,111,bnb_c,0.008899211883544922,True,False,0.465019073127181,True,,abcd,0.05,2026-03-12T12:57:27.638148
80,80,2,9,136,gurobi,0.054696083068847656,True,False,0.45866673875431474,True,,abcd,0.05,2026-03-12T12:57:27.821969
80,80,2,9,136,bnb_c,0.007811069488525391,True,False,0.458666738754325,True,,abcd,0.05,2026-03-12T12:57:27.944498
80,55,2,10,91,gurobi,0.016251087188720703,True,False,0.4887694722859564,True,,abcd,0.05,2026-03-12T12:57:28.064419
80,55,2,10,91,bnb_c,0.006551980972290039,True,False,0.488769472285956,True,,abcd,0.05,2026-03-12T12:57:28.162871
80,80,2,11,107,gurobi,0.08929610252380371,True,False,0.46047689754562954,True,,abcd,0.05,2026-03-12T12:57:28.368925
80,80,2,11,107,bnb_c,0.00919485092163086,True,False,0.460476897545637,True,,abcd,0.05,2026-03-12T12:57:28.492508
80,80,2,12,122,gurobi,0.1291053295135498,True,False,0.4307645794141293,True,,abcd,0.05,2026-03-12T12:57:28.757338
80,80,2,12,122,bnb_c,0.02474808692932129,True,False,0.430764579414136,True,,abcd,0.05,2026-03-12T12:57:28.903070
80,80,2,13,132,gurobi,0.08788299560546875,True,False,0.4287190082644638,True,,abcd,0.05,2026-03-12T12:57:29.114359
80,80,2,13,132,bnb_c,0.014692068099975586,True,False,0.428719008264463,True,,abcd,0.05,2026-03-12T12:57:29.245309
