n,k,seed,num_edges,algorithm,time,success,timed_out,modularity,optimal,error,graph_type,timestamp
20,2,6,31,bnb_c_pruned,0.006572723388671875,True,False,0.338189386056192,True,,lfr,2026-01-29T17:26:58.287264
20,2,6,31,pyomo_cplex,0.08116817474365234,True,False,0.3381893860561912,True,,lfr,2026-01-29T17:26:58.809436
20,2,6,31,bnb_py,0.02112603187561035,True,False,0.33818938605619153,True,,lfr,2026-01-29T17:26:59.276136
20,2,6,31,leiden_c_x100,0.005415201187133789,True,False,0.338189386056191,True,,lfr,2026-01-29T17:26:59.728880
20,2,7,34,gurobi,0.018265962600708008,True,False,0.375432525951557,True,,lfr,2026-01-29T17:27:00.192038
20,2,7,34,bnb_c_seq,0.005991935729980469,True,False,0.375432525951557,True,,lfr,2026-01-29T17:27:00.654437
20,2,7,34,bnb_c,0.006561994552612305,True,False,0.375432525951557,True,,lfr,2026-01-29T17:27:01.105871
20,2,7,34,bnb_c_pruned,0.006925106048583984,True,False,0.375432525951557,True,,lfr,2026-01-29T17:27:01.557805
20,2,7,34,pyomo_cplex,0.0829470157623291,True,False,0.3754325259515574,True,,lfr,2026-01-29T17:27:02.083276
20,2,7,34,bnb_py,0.020925045013427734,True,False,0.3754325259515571,True,,lfr,2026-01-29T17:27:02.551543
20,2,7,34,leiden_c_x100,0.005533933639526367,True,False,0.375432525951557,True,,lfr,2026-01-29T17:27:03.003597
20,2,8,34,gurobi,0.017400026321411133,True,False,0.2664359861591694,True,,lfr,2026-01-29T17:27:03.466809
20,2,8,34,bnb_c_seq,0.005284786224365234,True,False,0.26643598615917,True,,lfr,2026-01-29T17:27:03.930565
20,2,8,34,bnb_c,0.0065920352935791016,True,False,0.26643598615917,True,,lfr,2026-01-29T17:27:04.380342
20,2,8,34,bnb_c_pruned,0.006753683090209961,True,False,0.26643598615917,True,,lfr,2026-01-29T17:27:04.829194
20,2,8,34,pyomo_cplex,0.08230924606323242,True,False,0.2664359861591699,True,,lfr,2026-01-29T17:27:05.357130
20,2,8,34,bnb_py,0.021110057830810547,True,False,0.2664359861591696,True,,lfr,2026-01-29T17:27:05.824293
20,2,8,34,leiden_c_x100,0.005098104476928711,True,False,0.26643598615917,True,,lfr,2026-01-29T17:27:06.276870
20,2,9,31,gurobi,0.016994953155517578,True,False,0.37044745057232037,True,,lfr,2026-01-29T17:27:06.739491
20,2,9,31,bnb_c_seq,0.005543231964111328,True,False,0.37044745057232,True,,lfr,2026-01-29T17:27:07.201465
20,2,9,31,bnb_c,0.007584095001220703,True,False,0.37044745057232,True,,lfr,2026-01-29T17:27:07.649189
20,2,9,31,bnb_c_pruned,0.007496833801269531,True,False,0.37044745057232,True,,lfr,2026-01-29T17:27:08.099711
20,2,9,31,pyomo_cplex,0.08546805381774902,True,False,0.3704474505723204,True,,lfr,2026-01-29T17:27:08.628880
20,2,9,31,bnb_py,0.021852970123291016,True,False,0.37044745057232054,True,,lfr,2026-01-29T17:27:09.097861
20,2,9,31,leiden_c_x100,0.005438089370727539,True,False,0.37044745057232,True,,lfr,2026-01-29T17:27:09.551486
20,2,10,37,gurobi,0.01748204231262207,True,False,0.3345507669831992,True,,lfr,2026-01-29T17:27:10.015405
20,2,10,37,bnb_c_seq,0.005785942077636719,True,False,0.334550766983199,True,,lfr,2026-01-29T17:27:10.477789
20,2,10,37,bnb_c,0.0077478885650634766,True,False,0.334550766983199,True,,lfr,2026-01-29T17:27:10.931713
20,2,10,37,bnb_c_pruned,0.006445169448852539,True,False,0.334550766983199,True,,lfr,2026-01-29T17:27:11.382761
20,2,10,37,pyomo_cplex,0.08122110366821289,True,False,0.3345507669831998,True,,lfr,2026-01-29T17:27:11.912024
20,2,10,37,bnb_py,0.02514791488647461,True,False,0.33455076698319947,True,,lfr,2026-01-29T17:27:12.382275
20,2,10,37,leiden_c_x100,0.005769968032836914,True,False,0.334550766983199,True,,lfr,2026-01-29T17:27:12.838017
20,2,11,35,gurobi,0.0178680419921875,True,False,0.2963265306122449,True,,lfr,2026-01-29T17:27:13.303000
20,2,11,35,bnb_c_seq,0.00521397590637207,True,False,0.296326530612245,True,,lfr,2026-01-29T17:27:13.767828
20,2,11,35,bnb_c,0.0064890384674072266,True,False,0.296326530612245,True,,lfr,2026-01-29T17:27:14.218049
20,2,11,35,bnb_c_pruned,0.00677490234375,True,False,0.296326530612245,True,,lfr,2026-01-29T17:27:14.670703
20,2,11,35,pyomo_cplex,0.08547210693359375,True,False,0.2963265306122452,True,,lfr,2026-01-29T17:27:15.200604
20,2,11,35,bnb_py,0.02116990089416504,True,False,0.2963265306122449,True,,lfr,2026-01-29T17:27:15.668861
20,2,11,35,leiden_c_x100,0.005500078201293945,True,False,0.296326530612245,True,,lfr,2026-01-29T17:27:16.124888
20,2,12,33,gurobi,0.0172879695892334,True,False,0.4995408631772271,True,,lfr,2026-01-29T17:27:16.591009
20,2,12,33,bnb_c_seq,0.005503177642822266,True,False,0.499540863177227,True,,lfr,2026-01-29T17:27:17.055375
20,2,12,33,bnb_c,0.006674766540527344,True,False,0.499540863177227,True,,lfr,2026-01-29T17:27:17.508601
20,2,12,33,bnb_c_pruned,0.006546974182128906,True,False,0.499540863177227,True,,lfr,2026-01-29T17:27:17.960692
20,2,12,33,pyomo_cplex,0.08221697807312012,True,False,0.49954086317722657,True,,lfr,2026-01-29T17:27:18.488260
20,2,12,33,bnb_py,0.022205114364624023,True,False,0.49954086317722685,True,,lfr,2026-01-29T17:27:18.958483
20,2,12,33,leiden_c_x100,0.005240917205810547,True,False,0.499540863177227,True,,lfr,2026-01-29T17:27:19.413996
20,2,13,33,gurobi,0.017925024032592773,True,False,0.2956841138659321,True,,lfr,2026-01-29T17:27:19.880489
20,2,13,33,bnb_c_seq,0.005866050720214844,True,False,0.295684113865932,True,,lfr,2026-01-29T17:27:20.345866
20,2,13,33,bnb_c,0.0066759586334228516,True,False,0.295684113865932,True,,lfr,2026-01-29T17:27:20.799169
20,2,13,33,bnb_c_pruned,0.007248878479003906,True,False,0.295684113865932,True,,lfr,2026-01-29T17:27:21.251342
20,2,13,33,pyomo_cplex,0.08333277702331543,True,False,0.295684113865932,True,,lfr,2026-01-29T17:27:21.781545
20,2,13,33,bnb_py,0.020119905471801758,True,False,0.29568411386593213,True,,lfr,2026-01-29T17:27:22.248574
20,2,13,33,leiden_c_x100,0.005980014801025391,True,False,0.295684113865932,True,,lfr,2026-01-29T17:27:22.708242
20,2,14,32,gurobi,0.026541948318481445,True,False,0.28125,True,,lfr,2026-01-29T17:27:23.182136
20,2,14,32,bnb_c_seq,0.005473136901855469,True,False,0.28125,True,,lfr,2026-01-29T17:27:23.648628
20,2,14,32,bnb_c,0.0075871944427490234,True,False,0.28125,True,,lfr,2026-01-29T17:27:24.104033
20,2,14,32,bnb_c_pruned,0.0068280696868896484,True,False,0.28125,True,,lfr,2026-01-29T17:27:24.557261
20,2,14,32,pyomo_cplex,0.0879509449005127,True,False,0.28125,True,,lfr,2026-01-29T17:27:25.095594
20,2,14,32,bnb_py,0.021018266677856445,True,False,0.28125,True,,lfr,2026-01-29T17:27:25.564725
20,2,14,32,leiden_c_x100,0.00556182861328125,True,False,0.28125,True,,lfr,2026-01-29T17:27:26.024011
20,2,15,36,gurobi,0.018066883087158203,True,False,0.30401234567901203,True,,lfr,2026-01-29T17:27:26.492123
20,2,15,36,bnb_c_seq,0.005730152130126953,True,False,0.304012345679012,True,,lfr,2026-01-29T17:27:26.959076
20,2,15,36,bnb_c,0.00672602653503418,True,False,0.304012345679012,True,,lfr,2026-01-29T17:27:27.413401
20,2,15,36,bnb_c_pruned,0.007870912551879883,True,False,0.304012345679012,True,,lfr,2026-01-29T17:27:27.867007
20,2,15,36,pyomo_cplex,0.08793902397155762,True,False,0.3040123456790124,True,,lfr,2026-01-29T17:27:28.404039
20,2,15,36,bnb_py,0.023211002349853516,True,False,0.30401234567901236,True,,lfr,2026-01-29T17:27:28.877290
20,2,15,36,leiden_c_x100,0.005792856216430664,True,False,0.304012345679012,True,,lfr,2026-01-29T17:27:29.335527
20,2,16,32,gurobi,0.0187680721282959,True,False,0.294921875,True,,lfr,2026-01-29T17:27:29.804253
20,2,16,32,bnb_c_seq,0.005983114242553711,True,False,0.294921875,True,,lfr,2026-01-29T17:27:30.273569
20,2,16,32,bnb_c,0.006479740142822266,True,False,0.294921875,True,,lfr,2026-01-29T17:27:30.733709
20,2,16,32,bnb_c_pruned,0.0068819522857666016,True,False,0.294921875,True,,lfr,2026-01-29T17:27:31.189794
20,2,16,32,pyomo_cplex,0.08173322677612305,True,False,0.294921875,True,,lfr,2026-01-29T17:27:31.728167
20,2,16,32,bnb_py,0.023216724395751953,True,False,0.294921875,True,,lfr,2026-01-29T17:27:32.200574
20,2,16,32,leiden_c_x100,0.00608515739440918,True,False,0.294921875,True,,lfr,2026-01-29T17:27:32.661656
20,2,17,32,gurobi,0.018219709396362305,True,False,0.3046875,True,,lfr,2026-01-29T17:27:33.129530
20,2,17,32,bnb_c_seq,0.005117177963256836,True,False,0.3046875,True,,lfr,2026-01-29T17:27:33.600713
20,2,17,32,bnb_c,0.0064830780029296875,True,False,0.3046875,True,,lfr,2026-01-29T17:27:34.065783
20,2,17,32,bnb_c_pruned,0.006629228591918945,True,False,0.3046875,True,,lfr,2026-01-29T17:27:34.524718
20,2,17,32,pyomo_cplex,0.08465003967285156,True,False,0.3046875,True,,lfr,2026-01-29T17:27:35.060873
20,2,17,32,bnb_py,0.02252793312072754,True,False,0.3046875,True,,lfr,2026-01-29T17:27:35.535702
20,2,17,32,leiden_c_x100,0.005259990692138672,True,False,0.3046875,True,,lfr,2026-01-29T17:27:35.995841
20,2,18,31,gurobi,0.01789093017578125,True,False,0.2611862643080123,True,,lfr,2026-01-29T17:27:36.466581
20,2,18,31,bnb_c_seq,0.0057718753814697266,True,False,0.261186264308013,True,,lfr,2026-01-29T17:27:36.932481
20,2,18,31,bnb_c,0.0065021514892578125,True,False,0.261186264308013,True,,lfr,2026-01-29T17:27:37.387597
20,2,18,31,bnb_c_pruned,0.006887197494506836,True,False,0.261186264308013,True,,lfr,2026-01-29T17:27:37.846368
20,2,18,31,pyomo_cplex,0.0884087085723877,True,False,0.2611862643080123,True,,lfr,2026-01-29T17:27:38.382806
20,2,18,31,bnb_py,0.0222017765045166,True,False,0.2611862643080125,True,,lfr,2026-01-29T17:27:38.856187
20,2,18,31,leiden_c_x100,0.005172014236450195,True,False,0.261186264308013,True,,lfr,2026-01-29T17:27:39.315405
20,2,19,29,gurobi,0.01873493194580078,True,False,0.4019024970273478,True,,lfr,2026-01-29T17:27:39.785727
20,2,19,29,bnb_c_seq,0.0054090023040771484,True,False,0.401902497027348,True,,lfr,2026-01-29T17:27:40.253463
20,2,19,29,bnb_c,0.006659030914306641,True,False,0.401902497027348,True,,lfr,2026-01-29T17:27:40.711724
20,2,19,29,bnb_c_pruned,0.00639796257019043,True,False,0.401902497027348,True,,lfr,2026-01-29T17:27:41.164969
20,2,19,29,pyomo_cplex,0.08038806915283203,True,False,0.40190249702734826,True,,lfr,2026-01-29T17:27:41.699826
20,2,19,29,bnb_py,0.02128887176513672,True,False,0.40190249702734837,True,,lfr,2026-01-29T17:27:42.171432
20,2,19,29,leiden_c_x100,0.005296945571899414,True,False,0.401902497027348,True,,lfr,2026-01-29T17:27:42.632545
40,2,0,88,gurobi,0.4122281074523926,True,False,0.34084452479338806,True,,lfr,2026-01-29T17:27:43.498937
40,2,0,88,bnb_c_seq,0.006226062774658203,True,False,0.340844524793388,True,,lfr,2026-01-29T17:27:43.970967
40,2,0,88,bnb_c,0.007566690444946289,True,False,0.340844524793388,True,,lfr,2026-01-29T17:27:44.429520
40,2,0,88,bnb_c_pruned,0.008073091506958008,True,False,0.340844524793388,True,,lfr,2026-01-29T17:27:44.890265
40,2,0,88,pyomo_cplex,0.5918972492218018,True,False,0.34084452479338795,True,,lfr,2026-01-29T17:27:45.936060
40,2,0,88,bnb_py,0.18328523635864258,True,False,0.34084452479338845,True,,lfr,2026-01-29T17:27:46.580014
40,2,0,88,leiden_c_x100,0.0055239200592041016,True,False,0.340844524793388,True,,lfr,2026-01-29T17:27:47.043237
40,2,1,71,gurobi,0.32921814918518066,True,False,0.3656020630827216,True,,lfr,2026-01-29T17:27:47.826921
40,2,1,71,bnb_c_seq,0.0060007572174072266,True,False,0.365602063082722,True,,lfr,2026-01-29T17:27:48.298153
40,2,1,71,bnb_c,0.0068628787994384766,True,False,0.365602063082722,True,,lfr,2026-01-29T17:27:48.758548
40,2,1,71,bnb_c_pruned,0.00838613510131836,True,False,0.365602063082722,True,,lfr,2026-01-29T17:27:49.217166
40,2,1,71,pyomo_cplex,0.25833773612976074,True,False,0.36560206308272186,True,,lfr,2026-01-29T17:27:49.930239
40,2,1,71,bnb_py,0.09907412528991699,True,False,0.3656020630827218,True,,lfr,2026-01-29T17:27:50.489207
40,2,1,71,leiden_c_x100,0.005637168884277344,True,False,0.365602063082722,True,,lfr,2026-01-29T17:27:50.955044
40,2,2,83,gurobi,0.4555199146270752,True,False,0.3552039483234159,True,,lfr,2026-01-29T17:27:51.869209
40,2,2,83,bnb_c_seq,0.006185293197631836,True,False,0.355203948323414,True,,lfr,2026-01-29T17:27:52.344571
40,2,2,83,bnb_c,0.00751805305480957,True,False,0.355203948323414,True,,lfr,2026-01-29T17:27:52.808221
40,2,2,83,bnb_c_pruned,0.007494926452636719,True,False,0.355203948323414,True,,lfr,2026-01-29T17:27:53.269019
40,2,2,83,pyomo_cplex,0.32366371154785156,True,False,0.35520394832341523,True,,lfr,2026-01-29T17:27:54.050540
40,2,2,83,bnb_py,0.09516501426696777,True,False,0.3552039483234142,True,,lfr,2026-01-29T17:27:54.604130
40,2,2,83,leiden_c_x100,0.005764961242675781,True,False,0.355203948323414,True,,lfr,2026-01-29T17:27:55.070068
40,2,3,92,gurobi,0.4693281650543213,True,False,0.3584593572778827,True,,lfr,2026-01-29T17:27:55.995242
40,2,3,92,bnb_c_seq,0.005620002746582031,True,False,0.358459357277883,True,,lfr,2026-01-29T17:27:56.466741
40,2,3,92,bnb_c,0.006824970245361328,True,False,0.358459357277883,True,,lfr,2026-01-29T17:27:56.929858
40,2,3,92,bnb_c_pruned,0.007010698318481445,True,False,0.358459357277883,True,,lfr,2026-01-29T17:27:57.393944
40,2,3,92,pyomo_cplex,0.3688020706176758,True,False,0.35845935727788225,True,,lfr,2026-01-29T17:27:58.219014
40,2,3,92,bnb_py,0.10521888732910156,True,False,0.3584593572778827,True,,lfr,2026-01-29T17:27:58.789484
40,2,3,92,leiden_c_x100,0.007555961608886719,True,False,0.358459357277883,True,,lfr,2026-01-29T17:27:59.262374
40,2,4,77,gurobi,0.36520814895629883,True,False,0.41431944678697924,True,,lfr,2026-01-29T17:28:00.084319
40,2,4,77,bnb_c_seq,0.005665779113769531,True,False,0.414319446786979,True,,lfr,2026-01-29T17:28:00.559091
40,2,4,77,bnb_c,0.007051944732666016,True,False,0.414319446786979,True,,lfr,2026-01-29T17:28:01.026110
40,2,4,77,bnb_c_pruned,0.007524967193603516,True,False,0.414319446786979,True,,lfr,2026-01-29T17:28:01.493757
40,2,4,77,pyomo_cplex,0.22288775444030762,True,False,0.4143194467869794,True,,lfr,2026-01-29T17:28:02.175704
40,2,4,77,bnb_py,0.0982210636138916,True,False,0.4143194467869793,True,,lfr,2026-01-29T17:28:02.736478
40,2,4,77,leiden_c_x100,0.005769968032836914,True,False,0.414319446786979,True,,lfr,2026-01-29T17:28:03.205909
40,2,5,78,gurobi,0.6865010261535645,True,False,0.3576594345825114,True,,lfr,2026-01-29T17:28:04.350278
40,2,5,78,bnb_c_seq,0.0065860748291015625,True,False,0.357659434582512,True,,lfr,2026-01-29T17:28:04.827311
40,2,5,78,bnb_c,0.008323907852172852,True,False,0.357659434582512,True,,lfr,2026-01-29T17:28:05.295799
40,2,5,78,bnb_c_pruned,0.007747173309326172,True,False,0.357659434582512,True,,lfr,2026-01-29T17:28:05.761654
40,2,5,78,pyomo_cplex,0.34735107421875,True,False,0.3576594345825116,True,,lfr,2026-01-29T17:28:06.568091
40,2,5,78,bnb_py,0.10393285751342773,True,False,0.3576594345825115,True,,lfr,2026-01-29T17:28:07.139147
40,2,5,78,leiden_c_x100,0.005633115768432617,True,False,0.357659434582511,True,,lfr,2026-01-29T17:28:07.609277
40,2,6,77,gurobi,0.5587282180786133,True,False,0.3777196829144878,True,,lfr,2026-01-29T17:28:08.628918
40,2,6,77,bnb_c_seq,0.007339000701904297,True,False,0.377719682914488,True,,lfr,2026-01-29T17:28:09.105792
40,2,6,77,bnb_c,0.007116794586181641,True,False,0.377719682914488,True,,lfr,2026-01-29T17:28:09.570901
40,2,6,77,bnb_c_pruned,0.00856781005859375,True,False,0.377719682914488,True,,lfr,2026-01-29T17:28:10.040056
40,2,6,77,pyomo_cplex,0.2916829586029053,True,False,0.3777196829144883,True,,lfr,2026-01-29T17:28:10.792438
40,2,6,77,bnb_py,0.09519195556640625,True,False,0.3777196829144882,True,,lfr,2026-01-29T17:28:11.350288
40,2,6,77,leiden_c_x100,0.006469249725341797,True,False,0.377719682914488,True,,lfr,2026-01-29T17:28:11.822065
40,2,7,68,gurobi,0.4087390899658203,True,False,0.33466695501730065,True,,lfr,2026-01-29T17:28:12.695333
40,2,7,68,bnb_c_seq,0.006080150604248047,True,False,0.334666955017301,True,,lfr,2026-01-29T17:28:13.177104
40,2,7,68,bnb_c,0.007768154144287109,True,False,0.334666955017301,True,,lfr,2026-01-29T17:28:13.647627
40,2,7,68,bnb_c_pruned,0.007324934005737305,True,False,0.334666955017301,True,,lfr,2026-01-29T17:28:14.117628
40,2,7,68,pyomo_cplex,0.3142893314361572,True,False,0.33466695501729976,True,,lfr,2026-01-29T17:28:14.893151
40,2,7,68,bnb_py,0.10823297500610352,True,False,0.33466695501730115,True,,lfr,2026-01-29T17:28:15.473741
40,2,7,68,leiden_c_x100,0.005522251129150391,True,False,0.334666955017301,True,,lfr,2026-01-29T17:28:15.948160
40,2,8,98,gurobi,0.3273348808288574,True,False,0.34272178259058744,True,,lfr,2026-01-29T17:28:16.749895
40,2,8,98,bnb_c_seq,0.0059239864349365234,True,False,0.342721782590587,True,,lfr,2026-01-29T17:28:17.233334
40,2,8,98,bnb_c,0.007567167282104492,True,False,0.342721782590587,True,,lfr,2026-01-29T17:28:17.705932
40,2,8,98,bnb_c_pruned,0.007178783416748047,True,False,0.342721782590587,True,,lfr,2026-01-29T17:28:18.177468
40,2,8,98,pyomo_cplex,0.4025139808654785,True,False,0.3427217825905872,True,,lfr,2026-01-29T17:28:19.042291
40,2,8,98,bnb_py,0.14415216445922852,True,False,0.3427217825905873,True,,lfr,2026-01-29T17:28:19.658567
40,2,8,98,leiden_c_x100,0.005659818649291992,True,False,0.342721782590587,True,,lfr,2026-01-29T17:28:20.131117
40,2,9,95,gurobi,0.28103208541870117,True,False,0.3412188365650972,True,,lfr,2026-01-29T17:28:20.879281
40,2,9,95,bnb_c_seq,0.007313966751098633,True,False,0.341218836565097,True,,lfr,2026-01-29T17:28:21.364768
40,2,9,95,bnb_c,0.007355928421020508,True,False,0.341218836565097,True,,lfr,2026-01-29T17:28:21.834605
40,2,9,95,bnb_c_pruned,0.007375001907348633,True,False,0.341218836565097,True,,lfr,2026-01-29T17:28:22.307685
40,2,9,95,pyomo_cplex,0.32775235176086426,True,False,0.34121883656509694,True,,lfr,2026-01-29T17:28:23.101687
40,2,9,95,bnb_py,0.10326290130615234,True,False,0.341218836565097,True,,lfr,2026-01-29T17:28:23.672248
40,2,9,95,leiden_c_x100,0.005670785903930664,True,False,0.341218836565097,True,,lfr,2026-01-29T17:28:24.146896
40,2,10,84,gurobi,0.3919181823730469,True,False,0.39108560090703,True,,lfr,2026-01-29T17:28:25.005677
40,2,10,84,bnb_c_seq,0.005450010299682617,True,False,0.391085600907029,True,,lfr,2026-01-29T17:28:25.566950
40,2,10,84,bnb_c,0.0074920654296875,True,False,0.391085600907029,True,,lfr,2026-01-29T17:28:26.072038
40,2,10,84,bnb_c_pruned,0.06471085548400879,True,False,0.391085600907029,True,,lfr,2026-01-29T17:28:26.652094
40,2,10,84,pyomo_cplex,0.30737900733947754,True,False,0.3910856009070289,True,,lfr,2026-01-29T17:28:27.506302
40,2,10,84,bnb_py,0.10414314270019531,True,False,0.3910856009070295,True,,lfr,2026-01-29T17:28:28.093239
40,2,10,84,leiden_c_x100,0.00834202766418457,True,False,0.391085600907029,True,,lfr,2026-01-29T17:28:28.571560
40,2,11,74,gurobi,0.2935769557952881,True,False,0.39152666179693246,True,,lfr,2026-01-29T17:28:29.331367
40,2,11,74,bnb_c_seq,0.0082550048828125,True,False,0.391526661796932,True,,lfr,2026-01-29T17:28:29.818557
40,2,11,74,bnb_c,0.007651090621948242,True,False,0.391526661796932,True,,lfr,2026-01-29T17:28:30.289830
40,2,11,74,bnb_c_pruned,0.007528066635131836,True,False,0.391526661796932,True,,lfr,2026-01-29T17:28:30.763705
40,2,11,74,pyomo_cplex,0.2244100570678711,True,False,0.3915266617969329,True,,lfr,2026-01-29T17:28:31.453303
40,2,11,74,bnb_py,0.09893989562988281,True,False,0.39152666179693213,True,,lfr,2026-01-29T17:28:32.020329
40,2,11,74,leiden_c_x100,0.005627155303955078,True,False,0.391526661796932,True,,lfr,2026-01-29T17:28:32.494080
40,2,12,78,gurobi,0.505061149597168,True,False,0.3454142011834309,True,,lfr,2026-01-29T17:28:33.466148
40,2,12,78,bnb_c_seq,0.006022214889526367,True,False,0.345414201183432,True,,lfr,2026-01-29T17:28:33.958419
40,2,12,78,bnb_c,0.007501125335693359,True,False,0.345414201183432,True,,lfr,2026-01-29T17:28:34.431577
40,2,12,78,bnb_c_pruned,0.007052183151245117,True,False,0.345414201183432,True,,lfr,2026-01-29T17:28:34.906376
40,2,12,78,pyomo_cplex,0.31011009216308594,True,False,0.345414201183431,True,,lfr,2026-01-29T17:28:35.683240
40,2,12,78,bnb_py,0.10873293876647949,True,False,0.3454142011834319,True,,lfr,2026-01-29T17:28:36.259593
40,2,12,78,leiden_c_x100,0.005637168884277344,True,False,0.345414201183432,True,,lfr,2026-01-29T17:28:36.734424
40,2,13,70,gurobi,0.4178791046142578,True,False,0.37744897959183477,True,,lfr,2026-01-29T17:28:37.622743
