n,k,xi,graph_seed,num_edges,iterations,run,time,success,timed_out,modularity,optimal_modularity,error,timestamp,found_optimal,gap
100,2,0.05,2,142,2,2,0.006096839904785156,True,False,0.4506794286847847,0.4506794286847847,,2026-02-04T18:40:51.707578,True,0.0
100,2,0.05,3,141,2,3,0.0055010318756103516,True,False,0.45048035813087867,0.47832101000955685,,2026-02-04T18:40:51.937137,False,0.02784065187867818
100,2,0.05,4,154,2,4,0.006038188934326172,True,False,0.42966773486254006,0.4498018215550683,,2026-02-04T18:40:52.170334,False,0.020134086692528252
100,2,0.05,5,158,2,5,0.005936145782470703,True,False,0.4430179458420125,0.4695561608716552,,2026-02-04T18:40:52.402012,False,0.02653821502964271
100,2,0.05,6,154,2,6,0.006319284439086914,True,False,0.4412211165457919,0.4602799797604993,,2026-02-04T18:40:52.630753,False,0.0190588632147074
100,2,0.05,7,149,2,7,0.006523847579956055,True,False,0.4815098418990136,0.4815098418990136,,2026-02-04T18:40:52.862551,True,0.0
100,2,0.05,8,154,2,8,0.005977153778076172,True,False,0.33764125484904706,0.4433926463147243,,2026-02-04T18:40:53.093700,False,0.10575139146567725
100,2,0.05,9,147,2,9,0.006544828414916992,True,False,0.4503447637558424,0.4835947984636032,,2026-02-04T18:40:53.324725,False,0.03325003470776078
100,2,0.05,10,148,2,10,0.0065157413482666016,True,False,0.46619338933528126,0.46619338933528126,,2026-02-04T18:40:53.554694,True,0.0
100,2,0.05,11,151,2,11,0.0068433284759521484,True,False,0.4671724924345423,0.4671724924345423,,2026-02-04T18:40:53.786685,True,0.0
100,2,0.05,12,161,2,12,0.00722813606262207,True,False,0.45067705721229884,0.45067705721229884,,2026-02-04T18:40:54.016050,True,0.0
100,2,0.05,13,155,2,13,0.0058138370513916016,True,False,0.4741727367325702,0.4860770031217482,,2026-02-04T18:40:54.246695,False,0.011904266389177964
100,2,0.05,14,151,2,14,0.005896091461181641,True,False,0.4300688566290953,0.4389939037761501,,2026-02-04T18:40:54.477870,False,0.008925047147054832
100,2,0.05,15,140,2,15,0.0066051483154296875,True,False,0.44030612244897954,0.44997448979591836,,2026-02-04T18:40:54.708874,False,0.009668367346938822
100,2,0.05,16,155,2,16,0.005789995193481445,True,False,0.4354630593132154,0.47232049947970856,,2026-02-04T18:40:54.939885,False,0.03685744016649317
100,2,0.05,17,156,2,17,0.00637507438659668,True,False,0.46349030243261014,0.46349030243261014,,2026-02-04T18:40:55.170533,True,0.0
100,2,0.05,18,155,2,18,0.00622105598449707,True,False,0.4407700312174817,0.4552757544224766,,2026-02-04T18:40:55.402261,False,0.01450572320499488
100,2,0.05,19,161,2,19,0.006818056106567383,True,False,0.4571582886462714,0.46664866324601684,,2026-02-04T18:40:55.632201,False,0.009490374599745444
100,2,0.05,20,147,2,20,0.005877017974853516,True,False,0.4387755102040817,0.4586052107917997,,2026-02-04T18:40:55.860550,False,0.019829700587718047
100,2,0.05,21,149,2,21,0.006455659866333008,True,False,0.4261744966442953,0.4570064411512995,,2026-02-04T18:40:56.090440,False,0.030831944507004216
100,2,0.05,22,154,2,22,0.006095170974731445,True,False,0.39610389610389607,0.454524371732164,,2026-02-04T18:40:56.323887,False,0.05842047562826791
100,2,0.05,23,151,2,23,0.007003068923950195,True,False,0.44015613350291655,0.4733125740099118,,2026-02-04T18:40:56.552837,False,0.03315644050699523
100,2,0.05,24,171,2,24,0.0062220096588134766,True,False,0.45244690674053545,0.45244690674053545,,2026-02-04T18:40:56.784631,True,0.0
100,2,0.05,25,142,2,25,0.006377220153808594,True,False,0.4411823050981948,0.4561594921642531,,2026-02-04T18:40:57.014911,False,0.014977187066058328
100,2,0.05,26,168,2,26,0.005928993225097656,True,False,0.4047441893424037,0.4384920634920635,,2026-02-04T18:40:57.245899,False,0.033747874149659796
100,2,0.05,27,168,2,27,0.0065631866455078125,True,False,0.46173469387755106,0.46285076530612246,,2026-02-04T18:40:57.477666,False,0.0011160714285713969
100,2,0.05,28,170,2,28,0.006106853485107422,True,False,0.4491349480968857,0.4491349480968857,,2026-02-04T18:40:57.707673,True,0.0
100,2,0.05,29,156,2,29,0.005665779113769531,True,False,0.4723044049967127,0.4723044049967127,,2026-02-04T18:40:57.938174,True,0.0
100,2,0.05,30,155,2,30,0.006371021270751953,True,False,0.4398543184183142,0.44237252861602494,,2026-02-04T18:40:58.166316,False,0.0025182101977107574
100,2,0.05,31,140,2,31,0.006201982498168945,True,False,0.4214030612244898,0.456734693877551,,2026-02-04T18:40:58.397839,False,0.03533163265306122
100,2,0.05,32,146,2,32,0.006417989730834961,True,False,0.4612497654344154,0.46500281478701433,,2026-02-04T18:40:58.637482,False,0.003753049352598903
100,2,0.05,33,155,2,33,0.005976200103759766,True,False,0.430780437044745,0.4631841831425598,,2026-02-04T18:40:58.875593,False,0.03240374609781482
100,2,0.05,34,165,2,34,0.005586862564086914,True,False,0.46361799816345267,0.46361799816345267,,2026-02-04T18:40:59.104752,True,0.0
100,2,0.05,35,154,2,35,0.00604701042175293,True,False,0.4061182324169338,0.433947545960533,,2026-02-04T18:40:59.335165,False,0.027829313543599188
100,2,0.05,36,153,2,36,0.0062847137451171875,True,False,0.4476910589944039,0.4511726259131104,,2026-02-04T18:40:59.579291,False,0.0034815669187064913
100,2,0.05,37,165,2,37,0.006597995758056641,True,False,0.42121212121212126,0.4417998163452708,,2026-02-04T18:40:59.824202,False,0.020587695133149564
100,2,0.05,38,152,2,38,0.006311893463134766,True,False,0.3931570290858725,0.4798303324099724,,2026-02-04T18:41:00.067568,False,0.08667330332409989
100,2,0.05,39,161,2,39,0.006262063980102539,True,False,0.40845260599513905,0.4875390609930173,,2026-02-04T18:41:00.308419,False,0.07908645499787825
100,2,0.05,40,151,2,40,0.006566762924194336,True,False,0.4535546686548836,0.47173369589053105,,2026-02-04T18:41:00.561841,False,0.01817902723564746
100,2,0.05,41,139,2,41,0.00642704963684082,True,False,0.46092334765281306,0.46540034159722576,,2026-02-04T18:41:00.789806,False,0.004476993944412699
100,2,0.05,42,150,2,42,0.0059468746185302734,True,False,0.4157999999999999,0.46486666666666654,,2026-02-04T18:41:01.024930,False,0.04906666666666665
100,2,0.05,43,161,2,43,0.006387948989868164,True,False,0.4018942170440956,0.45158365803788436,,2026-02-04T18:41:01.261043,False,0.04968944099378875
100,2,0.05,44,157,2,44,0.006829977035522461,True,False,0.4546026207959755,0.4574627773946205,,2026-02-04T18:41:01.506367,False,0.0028601565986449695
100,2,0.05,45,160,2,45,0.0062558650970458984,True,False,0.40607421875,0.43341796875,,2026-02-04T18:41:01.746719,False,0.02734375
100,2,0.05,46,143,2,46,0.006072044372558594,True,False,0.36879554012421145,0.4654506332828011,,2026-02-04T18:41:01.991202,False,0.09665509315858967
100,2,0.05,47,154,2,47,0.006306171417236328,True,False,0.47326699274751216,0.47326699274751216,,2026-02-04T18:41:02.252299,True,0.0
100,2,0.05,48,147,2,48,0.005921125411987305,True,False,0.4614512471655329,0.4614512471655329,,2026-02-04T18:41:02.483259,True,0.0
100,2,0.05,49,166,2,49,0.006036043167114258,True,False,0.4759036144578314,0.4759036144578314,,2026-02-04T18:41:02.714475,True,0.0
100,2,0.05,50,161,2,50,0.006011009216308594,True,False,0.4130241888816018,0.42938158250067515,,2026-02-04T18:41:02.948450,False,0.016357393619073346
100,2,0.05,51,135,2,51,0.006440877914428711,True,False,0.44005486968449925,0.4441975308641975,,2026-02-04T18:41:03.181125,False,0.004142661179698248
100,2,0.05,52,164,2,52,0.005488157272338867,True,False,0.48079640095181436,0.48079640095181436,,2026-02-04T18:41:03.412571,True,0.0
100,2,0.05,53,150,2,53,0.006159782409667969,True,False,0.4479777777777777,0.4556444444444444,,2026-02-04T18:41:03.641895,False,0.0076666666666667105
100,2,0.05,54,150,2,54,0.006173849105834961,True,False,0.3466444444444444,0.4483333333333333,,2026-02-04T18:41:03.872871,False,0.10168888888888888
100,2,0.05,55,155,2,55,0.005989789962768555,True,False,0.43768990634755456,0.4507596253902185,,2026-02-04T18:41:04.103799,False,0.013069719042663963
100,2,0.05,56,159,2,56,0.006177186965942383,True,False,0.44919109212452035,0.44919109212452035,,2026-02-04T18:41:04.333635,True,0.0
100,2,0.05,57,150,2,57,0.006443977355957031,True,False,0.45153333333333334,0.45864444444444435,,2026-02-04T18:41:04.564953,False,0.007111111111111013
100,2,0.05,58,151,2,58,0.006173849105834961,True,False,0.46383930529362744,0.46383930529362744,,2026-02-04T18:41:04.793840,True,0.0
100,2,0.05,59,156,2,59,0.0058858394622802734,True,False,0.3910050953320184,0.4562787639710716,,2026-02-04T18:41:05.025684,False,0.0652736686390532
100,2,0.05,60,154,2,60,0.00588679313659668,True,False,0.4169126328217238,0.4627888345420812,,2026-02-04T18:41:05.256913,False,0.04587620172035739
100,2,0.05,61,152,2,61,0.006036996841430664,True,False,0.4078947368421053,0.458362188365651,,2026-02-04T18:41:05.488166,False,0.0504674515235457
100,2,0.05,62,165,2,62,0.0063130855560302734,True,False,0.4757392102846648,0.4757392102846648,,2026-02-04T18:41:05.719264,True,0.0
100,2,0.05,63,165,2,63,0.005845069885253906,True,False,0.410633608815427,0.4362901744719926,,2026-02-04T18:41:05.951913,False,0.0256565656565656
100,2,0.05,64,145,2,64,0.005764961242675781,True,False,0.41531510107015457,0.4744589774078478,,2026-02-04T18:41:06.180871,False,0.059143876337693246
100,2,0.05,65,141,2,65,0.006188154220581055,True,False,0.44482168904984654,0.45742165887027814,,2026-02-04T18:41:06.412148,False,0.0125999698204316
100,2,0.05,66,142,2,66,0.0058040618896484375,True,False,0.4647639357270383,0.47956754612180125,,2026-02-04T18:41:06.640096,False,0.014803610394762967
100,2,0.05,67,151,2,67,0.0062711238861083984,True,False,0.4547826849699574,0.4565589228542608,,2026-02-04T18:41:06.872750,False,0.0017762378843034221
100,2,0.05,68,160,2,68,0.0068359375,True,False,0.44748046875,0.44999999999999996,,2026-02-04T18:41:07.105933,False,0.002519531249999929
100,2,0.05,69,138,2,69,0.0060579776763916016,True,False,0.4473587481621508,0.45652173913043487,,2026-02-04T18:41:07.339172,False,0.009162990968284046
100,2,0.05,70,164,2,70,0.0062389373779296875,True,False,0.41463414634146345,0.45055026769779893,,2026-02-04T18:41:07.570798,False,0.035916121356335484
100,2,0.05,71,165,2,71,0.005473136901855469,True,False,0.4316620752984389,0.46427915518824603,,2026-02-04T18:41:07.800335,False,0.03261707988980711
100,2,0.05,72,135,2,72,0.0065746307373046875,True,False,0.43851851851851853,0.4657338820301783,,2026-02-04T18:41:08.029603,False,0.027215363511659763
100,2,0.05,73,157,2,73,0.006207942962646484,True,False,0.4597346748346789,0.4699582133149418,,2026-02-04T18:41:08.261435,False,0.010223538480262917
100,2,0.05,74,144,2,74,0.005608081817626953,True,False,0.45464409722222227,0.45823688271604945,,2026-02-04T18:41:08.493412,False,0.0035927854938271886
100,2,0.05,75,159,2,75,0.0061681270599365234,True,False,0.412167240219928,0.44729243305249,,2026-02-04T18:41:08.725220,False,0.03512519283256199
100,2,0.05,76,160,2,76,0.006136178970336914,True,False,0.402421875,0.45654296875,,2026-02-04T18:41:08.955835,False,0.054121093750000016
100,2,0.05,77,150,2,77,0.005957126617431641,True,False,0.47191111111111106,0.47191111111111106,,2026-02-04T18:41:09.186368,True,0.0
100,2,0.05,78,152,2,78,0.006094217300415039,True,False,0.4473684210526315,0.45392572714681434,,2026-02-04T18:41:09.418366,False,0.006557306094182813
100,2,0.05,79,153,2,79,0.006026029586791992,True,False,0.4411764705882353,0.4702464863941219,,2026-02-04T18:41:09.647013,False,0.02907001580588664
100,2,0.05,80,166,2,80,0.006808042526245117,True,False,0.4354768471476268,0.45011975613296573,,2026-02-04T18:41:09.877445,False,0.014642908985338932
100,2,0.05,81,154,2,81,0.006350040435791016,True,False,0.402576319784112,0.4433926463147243,,2026-02-04T18:41:10.105930,False,0.04081632653061229
100,2,0.05,82,158,2,82,0.005859851837158203,True,False,0.46817417080596063,0.46817417080596063,,2026-02-04T18:41:10.337618,True,0.0
100,2,0.05,83,153,2,83,0.0060160160064697266,True,False,0.43118031526336026,0.44544833183818194,,2026-02-04T18:41:10.570089,False,0.014268016574821685
100,2,0.05,84,151,2,84,0.005893230438232422,True,False,0.38741721854304634,0.44101135915091433,,2026-02-04T18:41:10.799792,False,0.05359414060786799
100,2,0.05,85,151,2,85,0.005992889404296875,True,False,0.45171264418227264,0.4603964738388667,,2026-02-04T18:41:11.030219,False,0.008683829656594089
100,2,0.05,86,150,2,86,0.0060138702392578125,True,False,0.45999999999999996,0.4733333333333334,,2026-02-04T18:41:11.258823,False,0.01333333333333342
